num_announcements, num_withdrawals, duplicate_announce, longest_aspath, shortest_aspath, avg_as_path, num_prepended_ases, tlong_events, tshort_events, avg_edit_distance, max_edit_distance, num_edited_paths, rare_as1, rare_as2, rare_as3, rare_as4, rare_as5, event_type, mrai
15, 1, 14, 16, 3, 6.359063972040723, 32, 1, 0, 3.0, 4, 2, 0, 0, 0, 0, 0,1,1
4, 0, 2, 6, 4, 6.3585421412300684, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
20, 2, 9, 10, 3, 6.357910673732021, 16, 1, 1, 2.5, 4, 4, 0, 0, 0, 0, 0,1,1
2, 4, 2, 14, 6, 6.359013167852278, 9, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
4, 1, 3, 7, 5, 6.358795946150355, 0, 1, 0, 4.0, 4, 1, 0, 0, 0, 0, 1,1,1
28, 1, 13, 21, 3, 6.3646633529145955, 54, 0, 2, 4.0, 6, 4, 0, 0, 0, 0, 0,1,1
7, 2, 7, 16, 3, 6.365934396629552, 18, 1, 2, 3.0, 4, 3, 0, 0, 0, 0, 0,1,1
24, 0, 18, 11, 3, 6.364167916041979, 20, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0,1,1
6, 1, 3, 8, 5, 6.364439784301977, 7, 1, 1, 5.0, 6, 2, 0, 0, 0, 0, 1,1,1
6, 2, 5, 14, 5, 6.365010475905417, 9, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,1
26, 3, 19, 12, 3, 6.36463923673226, 29, 1, 0, 2.6666666666666665, 5, 3, 0, 0, 0, 0, 0,1,1
10, 1, 10, 11, 4, 6.365287287883299, 16, 0, 1, 2.0, 4, 3, 0, 0, 0, 0, 0,1,1
25, 4, 20, 16, 4, 6.368826931632804, 54, 1, 1, 2.75, 4, 4, 0, 0, 0, 0, 0,1,1
52, 8, 10, 25, 4, 6.449448123620309, 531, 5, 17, 11.121212121212121, 22, 33, 0, 0, 0, 0, 2,1,1
24, 3, 18, 20, 3, 6.449332746737058, 40, 0, 1, 1.5, 2, 2, 0, 0, 0, 0, 1,1,1
9, 2, 9, 16, 3, 6.451376684241359, 29, 1, 2, 8.666666666666666, 14, 3, 0, 0, 0, 0, 0,1,1
14, 2, 10, 7, 4, 6.449137679041216, 4, 3, 1, 4.0, 5, 5, 0, 0, 0, 0, 0,1,1
32, 3, 17, 14, 3, 6.447192318882746, 32, 2, 3, 4.0, 10, 10, 0, 0, 0, 0, 0,1,1
2, 3, 2, 6, 4, 6.446771378708552, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
25, 2, 16, 16, 3, 6.448630633241559, 44, 1, 3, 2.2, 4, 5, 0, 0, 0, 0, 0,1,1
8, 5, 6, 14, 4, 6.449124330583297, 16, 0, 2, 8.5, 11, 2, 0, 0, 0, 0, 0,1,1
15, 4, 12, 11, 4, 6.447284806470249, 4, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,1
13, 2, 11, 14, 3, 6.446446590745279, 15, 1, 2, 4.333333333333333, 6, 3, 0, 0, 0, 0, 0,1,1
14, 3, 14, 16, 3, 6.446122860020141, 26, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 1,1,1
12, 2, 10, 16, 2, 6.445210397817033, 14, 1, 0, 1.5, 2, 2, 0, 0, 0, 0, 0,1,1
8, 3, 5, 10, 4, 6.445703629321475, 7, 1, 1, 6.0, 6, 2, 0, 0, 0, 0, 0,1,1
17, 4, 14, 12, 2, 6.445048654836863, 20, 1, 0, 3.0, 3, 1, 0, 0, 0, 0, 0,1,1
21, 2, 13, 16, 4, 6.4514196033671, 50, 2, 2, 4.2, 6, 5, 0, 0, 0, 0, 0,1,1
5, 1, 5, 16, 4, 6.453378956372968, 18, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,1
24, 4, 19, 8, 3, 6.4487070190394995, 13, 1, 2, 2.3333333333333335, 4, 6, 0, 0, 0, 0, 0,1,1
13, 6, 11, 14, 5, 6.450148915047511, 12, 1, 3, 5.25, 6, 4, 0, 0, 0, 0, 0,1,1
20, 3, 18, 16, 3, 6.449299957573186, 25, 0, 2, 2.6666666666666665, 3, 3, 0, 0, 0, 0, 1,1,1
10, 2, 8, 16, 5, 6.452337240502754, 23, 1, 1, 8.0, 10, 2, 0, 0, 0, 0, 0,1,1
18, 3, 13, 16, 3, 6.452598957599662, 34, 0, 2, 4.5, 6, 2, 0, 0, 0, 0, 0,1,1
13, 4, 11, 14, 4, 6.453880764904387, 20, 4, 1, 7.6, 10, 5, 0, 0, 0, 0, 0,1,1
6, 0, 3, 8, 3, 6.453498173644282, 5, 1, 0, 5.0, 5, 1, 0, 0, 0, 0, 0,1,1
24, 3, 20, 9, 3, 6.450714085690283, 12, 1, 2, 3.4, 6, 5, 0, 0, 0, 0, 1,1,1
12, 1, 6, 16, 3, 6.454291305563321, 25, 1, 1, 3.0, 4, 3, 0, 0, 0, 0, 0,1,1
20, 4, 16, 14, 3, 6.454418734318372, 28, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
10, 4, 9, 8, 4, 6.4543429844097995, 9, 0, 2, 5.0, 6, 2, 0, 0, 0, 0, 0,1,1
20, 5, 16, 16, 4, 6.458495280399778, 48, 2, 2, 5.25, 6, 4, 0, 0, 0, 0, 0,1,1
12, 1, 12, 11, 3, 6.458980044345898, 12, 0, 1, 2.0, 3, 2, 0, 0, 0, 0, 0,1,1
12, 3, 10, 12, 3, 6.459048146098506, 18, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 1,1,1
16, 5, 14, 16, 4, 6.460104914411927, 24, 0, 3, 5.8, 13, 5, 0, 0, 0, 0, 0,1,1
15, 2, 12, 13, 3, 6.460669513707122, 25, 1, 0, 5.0, 5, 1, 0, 0, 0, 0, 0,1,1
12, 3, 10, 14, 3, 6.460321826433778, 14, 0, 1, 2.5, 3, 2, 0, 0, 0, 0, 0,1,1
7, 0, 7, 7, 3, 6.458917284968398, 0, 0, 2, 3.5, 4, 2, 0, 0, 0, 0, 0,1,1
10, 4, 10, 12, 3, 6.457601536772777, 12, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
14, 3, 14, 9, 2, 6.4557655436866614, 13, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,1
16, 2, 13, 16, 3, 6.455998906805138, 27, 1, 1, 5.0, 8, 3, 0, 0, 0, 0, 1,1,1
15, 2, 14, 11, 4, 6.455611618709941, 13, 0, 2, 3.6666666666666665, 6, 3, 0, 0, 0, 0, 0,1,1
4, 2, 3, 12, 4, 6.455772113943029, 6, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
21, 4, 17, 14, 3, 6.456238108181571, 37, 2, 0, 5.333333333333333, 10, 3, 0, 0, 0, 0, 0,1,1
25, 8, 23, 12, 3, 6.453203304889612, 21, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,1
21, 6, 15, 16, 3, 6.453673689897353, 39, 0, 1, 1.0, 1, 1, 0, 0, 0, 0, 0,1,1
8, 4, 2, 14, 4, 6.453588774959525, 9, 1, 0, 1.5, 3, 4, 0, 0, 0, 0, 0,1,1
35, 7, 29, 13, 3, 6.4526655028870685, 41, 2, 3, 3.2857142857142856, 9, 7, 0, 0, 0, 0, 0,1,1
9, 3, 6, 16, 3, 6.217795625066047, 18, 1, 0, 3.0, 4, 2, 0, 0, 0, 0, 0,1,1
17, 2, 11, 12, 3, 6.220042194092827, 32, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0,1,1
8, 2, 3, 8, 5, 6.2201728499156825, 3, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
20, 2, 18, 14, 3, 6.220340765671014, 29, 0, 1, 2.5, 3, 2, 0, 0, 0, 0, 0,1,1
5, 7, 3, 11, 3, 6.220014716703458, 2, 1, 0, 9.0, 9, 1, 0, 0, 0, 0, 0,1,1
28, 2, 19, 14, 3, 6.220731579499004, 52, 1, 0, 4.0, 10, 3, 0, 0, 0, 0, 0,1,1
5, 4, 4, 16, 4, 6.222187303582652, 18, 1, 0, 4.0, 4, 1, 0, 0, 0, 0, 0,1,1
38, 4, 21, 12, 3, 6.22088898163606, 31, 0, 5, 3.5, 5, 6, 0, 0, 0, 0, 0,1,1
10, 6, 6, 17, 5, 6.222222222222222, 16, 0, 2, 3.75, 7, 4, 0, 0, 0, 0, 0,1,1
5, 4, 3, 14, 5, 6.22356495468278, 19, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
32, 4, 22, 11, 3, 6.22126466618212, 32, 0, 0, 2.0, 3, 4, 0, 0, 0, 0, 0,1,1
3, 5, 1, 11, 6, 6.221922358314304, 6, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 1,1,1
40, 7, 32, 16, 3, 6.2178002894356, 36, 1, 3, 1.8333333333333333, 3, 6, 0, 0, 0, 0, 0,1,1
9, 4, 5, 8, 4, 6.217597851905401, 8, 0, 1, 3.5, 6, 2, 0, 0, 0, 0, 1,1,1
36, 4, 19, 16, 3, 6.216586068525569, 33, 1, 2, 5.0, 7, 3, 0, 0, 0, 0, 0,1,1
14, 6, 10, 14, 4, 6.217096475906709, 20, 1, 1, 3.0, 4, 3, 0, 0, 0, 0, 0,1,1
15, 5, 12, 12, 3, 6.2161469019286, 10, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,1
9, 2, 6, 12, 4, 6.216562467971713, 10, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
14, 3, 10, 16, 4, 6.218401391873913, 31, 1, 0, 4.0, 4, 1, 0, 0, 0, 0, 0,1,1
8, 1, 5, 10, 5, 6.218427242049289, 6, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,1
5, 3, 4, 14, 6, 6.219542109566639, 17, 1, 1, 7.5, 12, 2, 0, 0, 0, 0, 0,1,1
26, 3, 20, 10, 3, 6.217125382262997, 9, 2, 1, 2.3333333333333335, 3, 3, 0, 0, 0, 0, 0,1,1
8, 6, 7, 14, 3, 6.217355876960684, 9, 1, 0, 6.0, 10, 2, 0, 0, 0, 0, 0,1,1
22, 5, 17, 16, 3, 6.21890243902439, 33, 0, 1, 2.2, 5, 5, 0, 0, 0, 0, 0,1,1
12, 2, 10, 16, 4, 6.220259845716606, 23, 1, 2, 5.5, 14, 4, 0, 0, 0, 0, 0,1,1
17, 4, 11, 10, 3, 6.2202857432363965, 25, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
10, 5, 8, 14, 5, 6.221479906873165, 19, 1, 0, 4.0, 6, 2, 0, 0, 0, 0, 0,1,1
12, 3, 6, 9, 3, 6.220604590031342, 5, 1, 0, 6.0, 6, 1, 0, 0, 0, 0, 0,1,1
9, 2, 7, 8, 3, 6.21989898989899, 5, 1, 0, 3.0, 3, 1, 0, 0, 0, 0, 0,1,1
4, 2, 4, 6, 4, 6.219507269789984, 0, 1, 0, 2.5, 3, 2, 0, 0, 0, 0, 0,1,1
20, 3, 11, 16, 4, 6.223498589278517, 69, 1, 2, 4.0, 7, 4, 0, 0, 0, 0, 0,1,1
15, 3, 11, 10, 3, 6.222960056343696, 7, 2, 2, 2.4, 3, 5, 0, 0, 0, 0, 0,1,1
24, 2, 14, 11, 3, 6.2244303924520725, 30, 0, 4, 4.75, 6, 4, 0, 0, 0, 0, 0,1,1
25, 7, 23, 16, 4, 6.229175010012014, 47, 0, 2, 9.0, 12, 2, 0, 0, 0, 0, 0,1,1
27, 3, 19, 15, 3, 6.229655516724913, 24, 2, 0, 7.5, 12, 2, 0, 0, 0, 0, 0,1,1
11, 8, 10, 18, 4, 6.235786953919808, 64, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
28, 5, 14, 17, 4, 6.244081957429879, 86, 1, 1, 3.5, 4, 2, 0, 0, 0, 0, 0,1,1
26, 1, 16, 13, 4, 6.245238095238095, 31, 0, 2, 3.25, 6, 4, 0, 0, 0, 0, 0,1,1
10, 6, 8, 6, 3, 6.243607532210109, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
23, 1, 14, 14, 4, 6.244734500148324, 27, 1, 0, 2.5, 3, 2, 0, 0, 0, 0, 0,1,1
3, 3, 2, 7, 6, 6.244859628311586, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
16, 3, 13, 14, 3, 6.245657323332018, 17, 1, 0, 6.0, 10, 2, 0, 0, 0, 0, 0,1,1
15, 3, 11, 13, 3, 6.244702867842713, 16, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
8, 3, 7, 16, 4, 6.245987198424421, 19, 2, 0, 11.0, 13, 2, 0, 0, 0, 0, 0,1,1
15, 4, 8, 9, 4, 6.245132743362832, 10, 3, 2, 5.166666666666667, 7, 6, 0, 0, 0, 0, 0,1,1
26, 8, 21, 14, 3, 6.244507650058846, 30, 0, 3, 3.0, 6, 5, 0, 0, 0, 0, 0,1,1
10, 4, 7, 14, 3, 6.243876151283558, 10, 1, 0, 3.0, 3, 1, 0, 0, 0, 0, 0,1,1
14, 3, 12, 9, 3, 6.243444227005871, 14, 0, 2, 2.5, 3, 2, 0, 0, 0, 0, 0,1,1
15, 5, 11, 12, 3, 6.244259892525648, 26, 0, 1, 3.3333333333333335, 6, 3, 0, 0, 0, 0, 0,1,1
23, 1, 17, 16, 3, 6.2452719828426595, 34, 2, 1, 3.6666666666666665, 4, 3, 0, 0, 0, 0, 0,1,1
7, 3, 6, 8, 4, 6.245007306380906, 7, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
15, 4, 11, 14, 4, 6.2459143968871595, 25, 1, 1, 6.666666666666667, 12, 3, 0, 0, 0, 0, 0,1,1
8, 2, 6, 16, 3, 6.246792379471229, 11, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,1
7, 6, 5, 9, 3, 6.24604176784847, 2, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,1
19, 0, 14, 11, 3, 6.2436494085708745, 5, 1, 1, 2.3333333333333335, 3, 3, 0, 0, 0, 0, 0,1,1
10, 4, 8, 16, 3, 6.245156915924061, 31, 2, 0, 7.5, 11, 2, 0, 0, 0, 0, 0,1,1
17, 3, 11, 10, 4, 6.2437868678077555, 11, 1, 0, 3.0, 3, 1, 0, 0, 0, 0, 0,1,1
20, 0, 6, 18, 4, 6.2532574075861405, 112, 5, 8, 3.6923076923076925, 13, 13, 0, 0, 0, 0, 0,1,1
24, 2, 19, 14, 3, 6.2531535869041885, 35, 1, 0, 2.5, 3, 2, 0, 0, 0, 0, 0,1,1
10, 0, 4, 15, 4, 6.253583453583453, 16, 1, 0, 6.5, 12, 2, 0, 0, 0, 0, 0,1,1
20, 0, 6, 18, 4, 6.173465947403911, 112, 5, 8, 3.6923076923076925, 13, 13, 0, 0, 0, 0, 0,1,15
24, 2, 18, 14, 3, 6.173606447280053, 35, 1, 0, 2.5, 3, 2, 0, 0, 0, 0, 0,1,15
10, 0, 3, 15, 4, 6.174488769694938, 16, 1, 0, 6.5, 12, 2, 0, 0, 0, 0, 0,1,15
15, 7, 11, 14, 4, 6.177896672797191, 37, 3, 1, 3.75, 10, 4, 0, 0, 0, 0, 0,1,15
22, 5, 14, 16, 3, 6.181076128602365, 38, 2, 2, 4.0, 14, 6, 0, 0, 0, 0, 0,1,15
10, 3, 9, 13, 4, 6.181939131880925, 18, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,15
15, 3, 11, 15, 3, 6.184804246848042, 26, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0,1,15
22, 4, 12, 18, 3, 6.194545454545454, 69, 2, 3, 5.8, 11, 5, 0, 0, 0, 0, 0,1,15
10, 3, 6, 11, 3, 6.194059405940594, 2, 1, 0, 2.5, 3, 2, 0, 0, 0, 0, 0,1,15
19, 4, 12, 12, 3, 6.191972363875638, 19, 1, 1, 3.0, 3, 2, 0, 0, 0, 0, 0,1,15
5, 3, 4, 16, 5, 6.194773175542406, 16, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,15
20, 2, 15, 8, 3, 6.19151376146789, 11, 1, 1, 4.0, 5, 3, 0, 0, 0, 0, 0,1,15
8, 5, 7, 8, 4, 6.190281413612565, 7, 0, 1, 3.5, 6, 2, 0, 0, 0, 0, 0,1,15
11, 6, 7, 16, 5, 6.191082802547771, 12, 0, 0, 2.0, 2, 3, 0, 0, 0, 0, 0,1,15
24, 1, 11, 14, 3, 6.1888726207906295, 19, 1, 3, 3.4, 5, 5, 0, 0, 0, 0, 0,1,15
12, 10, 7, 7, 3, 6.185906803052443, 2, 1, 2, 3.6666666666666665, 5, 3, 0, 0, 0, 0, 0,1,15
23, 2, 16, 16, 3, 6.190229699126497, 49, 2, 1, 2.75, 4, 4, 0, 0, 0, 0, 0,1,15
12, 5, 8, 20, 3, 6.192121407814014, 20, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,15
85, 1, 26, 21, 3, 6.2648510909380475, 352, 2, 1, 4.2, 6, 5, 0, 0, 0, 0, 0,1,15
56, 8, 21, 25, 4, 6.32817679558011, 307, 1, 2, 2.25, 4, 4, 0, 0, 0, 0, 0,1,15
22, 4, 9, 17, 3, 6.341355985527764, 77, 0, 1, 2.0, 3, 2, 0, 0, 0, 0, 0,1,15
22, 1, 17, 8, 3, 6.337670481266656, 11, 2, 0, 4.5, 5, 2, 0, 0, 0, 0, 0,1,15
15, 5, 7, 16, 4, 6.346887707225524, 61, 1, 1, 4.5, 5, 2, 0, 0, 0, 0, 0,1,15
74, 4, 16, 23, 3, 6.370439084724799, 211, 4, 3, 5.0, 12, 8, 0, 0, 0, 0, 0,1,15
64, 2, 13, 23, 4, 6.383955909369259, 144, 8, 5, 9.071428571428571, 16, 14, 0, 0, 0, 0, 0,1,15
20, 4, 13, 16, 4, 6.384615384615385, 27, 0, 3, 4.5, 6, 4, 0, 0, 0, 0, 0,1,15
31, 6, 21, 15, 3, 6.3837156311711984, 39, 1, 0, 3.0, 3, 1, 0, 0, 0, 0, 0,1,15
15, 6, 9, 23, 4, 6.383904213397999, 25, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,15
8, 2, 6, 16, 4, 6.386920980926431, 26, 1, 1, 5.0, 6, 2, 0, 0, 0, 0, 0,1,15
34, 3, 21, 12, 3, 6.384487951807229, 38, 3, 2, 2.7142857142857144, 5, 7, 0, 0, 0, 0, 0,1,15
9, 4, 9, 11, 4, 6.385321100917431, 18, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,15
13, 5, 9, 16, 3, 6.38592014410087, 23, 0, 0, 3.0, 3, 1, 0, 0, 0, 0, 0,1,15
17, 2, 8, 17, 3, 6.38808204821081, 39, 1, 2, 3.3333333333333335, 4, 3, 0, 0, 0, 0, 0,1,15
6, 7, 5, 14, 4, 6.388780852655199, 11, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,15
23, 9, 15, 13, 3, 6.385957066189624, 25, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0,1,15
9, 3, 6, 16, 3, 6.389608456156022, 33, 1, 1, 4.0, 4, 2, 0, 0, 0, 0, 0,1,15
28, 3, 21, 16, 3, 6.3885841363973315, 36, 0, 4, 4.833333333333333, 14, 6, 0, 0, 0, 0, 0,1,15
22, 7, 12, 15, 4, 6.389094133293926, 30, 1, 2, 3.0, 4, 4, 0, 0, 0, 0, 0,1,15
17, 5, 13, 16, 3, 6.391951650943396, 43, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0,1,15
4, 3, 4, 6, 4, 6.3908367707719504, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,15
19, 2, 13, 12, 3, 6.388423681504333, 20, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,15
8, 5, 7, 16, 5, 6.391049156272928, 22, 2, 0, 7.5, 11, 2, 0, 0, 0, 0, 0,1,15
12, 6, 10, 8, 4, 6.390068844294712, 15, 1, 1, 2.3333333333333335, 3, 3, 0, 0, 0, 0, 0,1,15
21, 7, 14, 16, 3, 6.388726635514018, 32, 1, 1, 7.0, 8, 2, 0, 0, 0, 0, 0,1,15
8, 3, 7, 16, 4, 6.392065344224037, 27, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,15
32, 4, 16, 15, 3, 6.392566782810685, 33, 3, 4, 4.3, 9, 10, 0, 0, 0, 0, 0,1,15
13, 2, 7, 14, 3, 6.394725402115635, 29, 3, 1, 2.2, 4, 5, 0, 0, 0, 0, 0,1,15
22, 5, 17, 16, 3, 6.397226635851509, 42, 1, 1, 2.6666666666666665, 4, 3, 0, 0, 0, 0, 0,1,15
23, 1, 10, 14, 3, 6.39835876763605, 37, 0, 2, 7.333333333333333, 12, 3, 0, 0, 0, 0, 0,1,15
9, 4, 6, 10, 4, 6.398418404025881, 8, 0, 2, 5.0, 6, 2, 0, 0, 0, 0, 0,1,15
26, 3, 22, 14, 3, 6.393496633720098, 11, 0, 1, 1.8, 3, 5, 0, 0, 0, 0, 0,1,15
13, 3, 10, 12, 3, 6.39190734915642, 9, 0, 0, 1.5, 2, 2, 0, 0, 0, 0, 0,1,15
20, 5, 14, 13, 3, 6.391360136869119, 13, 1, 2, 1.8, 3, 5, 0, 0, 0, 0, 0,1,15
18, 7, 13, 11, 3, 6.389931740614334, 17, 0, 0, 1.5, 2, 2, 0, 0, 0, 0, 0,1,15
10, 4, 7, 16, 4, 6.392360124964498, 28, 4, 1, 6.2, 11, 5, 0, 0, 0, 0, 0,1,15
33, 3, 23, 13, 3, 6.390247349823322, 31, 1, 1, 2.25, 6, 4, 0, 0, 0, 0, 0,1,15
10, 5, 1, 12, 4, 6.392801693719125, 19, 0, 1, 2.0, 2, 2, 0, 0, 0, 0, 0,1,15
11, 4, 9, 14, 3, 6.391206313416009, 11, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,15
22, 2, 14, 15, 3, 6.391823545939871, 19, 1, 0, 2.5, 4, 4, 0, 0, 0, 0, 0,1,15
10, 4, 2, 15, 3, 6.393658810325477, 29, 2, 4, 8.833333333333334, 11, 6, 0, 0, 0, 0, 0,1,15
25, 10, 20, 16, 3, 6.225297768830733, 49, 1, 0, 4.0, 4, 1, 0, 0, 0, 0, 0,1,30
8, 4, 6, 13, 4, 6.226336069693416, 14, 1, 1, 8.5, 11, 2, 0, 0, 0, 0, 0,1,30
27, 5, 19, 12, 3, 6.226150767178119, 37, 1, 3, 3.0, 3, 4, 0, 0, 0, 0, 0,1,30
7, 1, 5, 16, 4, 6.228885557221389, 23, 1, 2, 6.666666666666667, 7, 3, 0, 0, 0, 0, 0,1,30
18, 9, 14, 11, 4, 6.228699551569507, 9, 1, 2, 2.75, 4, 4, 0, 0, 0, 0, 0,1,30
17, 5, 12, 8, 3, 6.22606823451474, 6, 2, 1, 3.6666666666666665, 4, 3, 0, 0, 0, 0, 0,1,30
8, 4, 8, 16, 5, 6.229407872973867, 23, 2, 0, 8.333333333333334, 13, 3, 0, 0, 0, 0, 0,1,30
20, 4, 13, 11, 3, 6.227497527200791, 19, 1, 0, 3.25, 8, 4, 0, 0, 0, 0, 0,1,30
12, 3, 9, 8, 5, 6.227212898979928, 10, 2, 2, 5.25, 6, 4, 0, 0, 0, 0, 0,1,30
28, 5, 19, 16, 3, 6.22911889944317, 36, 0, 3, 3.2, 6, 5, 0, 0, 0, 0, 0,1,30
10, 6, 4, 7, 4, 6.227599738391105, 0, 1, 2, 3.3333333333333335, 4, 3, 0, 0, 0, 0, 0,1,30
10, 3, 8, 11, 4, 6.228370878223964, 11, 1, 1, 6.333333333333333, 7, 3, 0, 0, 0, 0, 0,1,30
35, 5, 26, 16, 3, 6.2275604609641295, 43, 2, 1, 6.666666666666667, 14, 3, 0, 0, 0, 0, 0,1,30
10, 3, 7, 11, 5, 6.228488089450656, 11, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0,1,30
14, 5, 7, 14, 3, 6.231042845594179, 29, 1, 1, 4.5, 6, 2, 0, 0, 0, 0, 0,1,30
14, 3, 8, 15, 3, 6.233263429585417, 22, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0,1,30
21, 4, 12, 14, 3, 6.236655948553055, 31, 1, 1, 5.0, 8, 3, 0, 0, 0, 0, 1,1,30
23, 1, 16, 15, 3, 6.23866730738427, 42, 2, 2, 3.2, 8, 5, 0, 0, 0, 0, 0,1,30
14, 3, 8, 16, 3, 6.242448457727345, 31, 2, 0, 3.5, 7, 4, 0, 0, 0, 0, 0,1,30
25, 2, 18, 9, 3, 6.240210124164279, 20, 2, 1, 2.5, 5, 4, 0, 0, 0, 0, 0,1,30
13, 2, 10, 15, 4, 6.241461477362987, 15, 2, 1, 7.333333333333333, 11, 3, 0, 0, 0, 0, 0,1,30
15, 4, 11, 17, 4, 6.245958795562599, 41, 0, 2, 5.0, 6, 2, 0, 0, 0, 0, 0,1,30
9, 6, 9, 15, 3, 6.247824022788416, 21, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,30
16, 3, 12, 17, 3, 6.250197316495659, 29, 1, 1, 6.666666666666667, 10, 3, 0, 0, 0, 0, 0,1,30
23, 7, 17, 16, 3, 6.2527524378735455, 36, 2, 1, 3.6, 7, 5, 0, 0, 0, 0, 0,1,30
2, 2, 2, 6, 5, 6.252515723270441, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0,1,30
31, 5, 22, 12, 3, 6.2497261774370205, 25, 1, 2, 3.5, 6, 4, 0, 0, 0, 0, 0,1,30
9, 3, 6, 16, 5, 6.25125, 14, 0, 1, 4.0, 4, 1, 0, 0, 0, 0, 0,1,30
9, 5, 7, 12, 4, 6.2513652675924485, 8, 0, 1, 6.0, 10, 2, 0, 0, 0, 0, 1,1,30
18, 1, 12, 12, 3, 6.25206161506146, 20, 1, 1, 7.333333333333333, 10, 3, 0, 0, 0, 0, 0,1,30
14, 1, 12, 16, 3, 6.256171401956218, 34, 2, 2, 8.2, 13, 5, 0, 0, 0, 0, 0,1,30
19, 5, 15, 10, 3, 6.254643962848297, 18, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,30
5, 1, 4, 11, 5, 6.255065738592421, 2, 1, 0, 9.0, 9, 1, 0, 0, 0, 0, 0,1,30
8, 0, 5, 8, 5, 6.25505947783099, 9, 0, 1, 3.0, 6, 3, 0, 0, 0, 0, 0,1,30
17, 6, 15, 14, 3, 6.255161787365177, 25, 1, 0, 4.0, 4, 1, 0, 0, 0, 0, 0,1,30
5, 3, 5, 5, 4, 6.253887605850655, 0, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0,1,30
16, 1, 15, 8, 3, 6.253110121333129, 23, 0, 0, 1.2, 2, 5, 0, 0, 0, 0, 0,1,30
16, 3, 14, 16, 3, 6.255094223992646, 30, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0,1,30
11, 0, 6, 9, 4, 6.254817987152034, 17, 0, 4, 3.8, 6, 5, 0, 0, 0, 0, 0,1,30
30, 6, 25, 10, 3, 6.251370280146163, 21, 2, 1, 5.0, 5, 3, 0, 0, 0, 0, 0,1,30
8, 0, 6, 14, 5, 6.253041362530413, 11, 2, 2, 5.0, 6, 4, 0, 0, 0, 0, 0,1,30
26, 6, 18, 14, 3, 6.253105119660709, 32, 4, 1, 4.142857142857143, 10, 7, 0, 0, 0, 0, 0,1,30
7, 4, 7, 13, 5, 6.2535935845059765, 4, 1, 0, 11.0, 11, 1, 0, 0, 0, 0, 0,1,30
